YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DEL15,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV2_AIRPORT,DIV2_AIRPORT_ID,DIV2_TOTAL_GTIME,DIV2_LONGEST_GTIME
2017,2,4,26,3,4/26/2017,OO,3385,MSP,PDX,1530,1521,-9,0,1721,1703,-18,0,0,0,,0,231,222,200,1426,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3520,MOT,MSP,1100,1054,-6,0,1229,1229,0,0,0,0,,0,89,95,73,449,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3520,MSP,MOT,855,852,-3,0,1034,1017,-17,0,0,0,,0,99,85,63,449,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3523,BMI,MSP,640,631,-9,0,822,748,-34,0,0,0,,0,102,77,60,375,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3524,MSP,MSN,705,727,22,1,820,828,8,8,0,0,,0,75,61,39,228,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3525,CLT,MSP,1725,1722,-3,0,1915,1848,-27,0,0,0,,0,170,146,128,930,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3525,MSP,CLT,1305,1303,-2,0,1638,1645,7,7,0,0,,0,153,162,124,930,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3531,MSP,BMI,2000,1958,-2,0,2133,2144,11,11,0,0,,0,93,106,69,375,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3532,MSP,CID,2200,2149,-11,0,2305,2259,-6,0,0,0,,0,65,70,40,220,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3534,LNK,MSP,645,641,-4,0,810,806,-4,0,0,0,,0,85,85,56,331,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3535,LNK,MSP,1320,1313,-7,0,1444,1440,-4,0,0,0,,0,84,87,55,331,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3535,MSP,LNK,1120,1115,-5,0,1243,1250,7,7,0,0,,0,83,95,59,331,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3536,LNK,MSP,1720,1725,5,0,1847,1904,17,17,1,0,,0,87,99,54,331,0,0,12,0,5,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3536,MSP,LNK,1525,1521,-4,0,1652,1704,12,12,0,0,,0,87,103,63,331,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3537,MSP,LNK,2035,2028,-7,0,2203,2150,-13,0,0,0,,0,88,82,51,331,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3538,BNA,MSP,1108,1102,-6,0,1329,1257,-32,0,0,0,,0,141,115,94,695,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3540,ORD,MSP,1316,1311,-5,0,1445,1432,-13,0,0,0,,0,89,81,55,334,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3544,LSE,MSP,700,651,-9,0,754,735,-19,0,0,0,,0,54,44,28,119,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3549,MSP,MOT,2200,2155,-5,0,2335,2312,-23,0,0,0,,0,95,77,61,449,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3550,MOT,MSP,500,538,38,1,636,808,92,92,1,0,,0,96,150,80,449,38,0,54,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3551,MSP,LEX,2005,1955,-10,0,2314,2325,11,11,0,0,,0,129,150,103,650,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3552,LEX,MSP,900,858,-2,0,1013,949,-24,0,0,0,,0,133,111,90,650,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3554,IAD,MSP,1715,1708,-7,0,1908,1833,-35,0,0,0,,0,173,145,125,908,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3554,MSP,IAD,1315,1313,-2,0,1638,1629,-9,0,0,0,,0,143,136,118,908,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3556,MKE,MSP,745,802,17,1,910,916,6,6,0,0,,0,85,74,47,297,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3558,MSP,MKE,2205,2203,-2,0,2317,2312,-5,0,0,0,,0,72,69,52,297,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3561,OKC,MSP,610,601,-9,0,815,751,-24,0,0,0,,0,125,110,89,694,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3563,DAY,MSP,700,726,26,1,805,814,9,9,0,0,,0,125,108,86,574,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3564,DLH,MSP,1425,1418,-7,0,1530,1530,0,0,0,0,,0,65,72,38,144,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3564,MSP,DLH,1305,1302,-3,0,1400,1352,-8,0,0,0,,0,55,50,27,144,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3566,DLH,MSP,1127,1120,-7,0,1230,1231,1,1,0,0,,0,63,71,38,144,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3566,MSP,DLH,950,947,-3,0,1052,1040,-12,0,0,0,,0,62,53,31,144,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,3567,MSP,DLH,1955,1953,-2,0,2059,2033,-26,0,0,0,,0,64,40,26,144,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4450,MSP,LSE,2025,2141,76,1,2121,2220,59,59,1,0,,0,56,39,25,119,24,0,0,0,35,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4462,ICT,MSP,1724,1810,46,1,1910,1950,40,40,1,0,,0,106,100,70,545,0,0,0,0,40,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4462,MSP,ICT,1430,1600,90,1,1625,1747,82,82,1,0,,0,115,107,81,545,82,0,0,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4466,MSP,PSC,1755,1815,20,1,1931,1924,-7,0,0,0,,0,216,189,169,1254,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4471,PIA,MSP,620,615,-5,0,752,734,-18,0,0,0,,0,92,79,60,342,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4472,DLH,MSP,515,511,-4,0,620,637,17,17,1,0,,0,65,86,34,144,0,0,17,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4479,IAD,MSP,1251,1315,24,1,1440,1443,3,3,0,0,,0,169,148,127,908,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4479,MSP,IAD,855,902,7,0,1216,1249,33,33,1,0,,0,141,167,128,908,7,0,26,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4480,RAP,MSP,1620,1611,-9,0,1903,1900,-3,0,0,0,,0,103,109,79,489,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4481,ICT,MSP,1225,1251,26,1,1415,1432,17,17,1,0,,0,110,101,72,545,0,0,0,0,17,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4481,MSP,ICT,1005,1002,-3,0,1200,1233,33,33,1,0,,0,115,151,93,545,0,0,33,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4482,MSP,RST,1125,1120,-5,0,1214,1217,3,3,0,0,,0,49,57,27,76,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4482,RST,MSP,1245,1246,1,0,1337,1330,-7,0,0,0,,0,52,44,22,76,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4486,BNA,MSP,600,557,-3,0,820,759,-21,0,0,0,,0,140,122,96,695,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4493,FSD,MSP,1745,1738,-7,0,1856,1849,-7,0,0,0,,0,71,71,44,196,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4493,MSP,FSD,1610,1607,-3,0,1720,1717,-3,0,0,0,,0,70,70,36,196,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4498,CMH,MSP,1755,1742,-13,0,1906,1831,-35,0,0,0,,0,131,109,91,626,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4498,MSP,CMH,1409,1404,-5,0,1708,1646,-22,0,0,0,,0,119,102,86,626,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4507,MSP,HLN,2035,2032,-3,0,2225,2205,-20,0,0,0,,0,170,153,127,913,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4513,MSP,BNA,1945,1948,3,0,2203,2154,-9,0,0,0,,0,138,126,108,695,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4521,MSP,ICT,1950,1945,-5,0,2151,2138,-13,0,0,0,,0,121,113,81,545,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4534,IAH,MSP,1415,1412,-3,0,1710,1653,-17,0,0,0,,0,175,161,131,1034,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4538,MSP,BNA,1745,1746,1,0,2004,2030,26,26,1,0,,0,139,164,114,695,1,0,25,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4541,CMH,MSP,920,917,-3,0,1030,1006,-24,0,0,0,,0,130,109,91,626,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4544,MSP,SBN,1955,1952,-3,0,2233,2210,-23,0,0,0,,0,98,78,61,411,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4548,MSP,FWA,1945,1940,-5,0,2229,2211,-18,0,0,0,,0,104,91,74,488,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4549,MSP,RAP,1546,1542,-4,0,1636,1626,-10,0,0,0,,0,110,104,75,489,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4552,MSP,OKC,1425,1526,61,1,1639,1732,53,53,1,0,,0,134,126,104,694,50,0,0,0,3,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4552,OKC,MSP,1714,1801,47,1,1920,1946,26,26,1,0,,0,126,105,85,694,0,0,0,0,26,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4557,GFK,MSP,754,745,-9,0,920,916,-4,0,0,0,,0,86,91,60,284,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4560,MSP,XNA,1425,1421,-4,0,1632,1635,3,3,0,0,,0,127,134,106,596,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4564,MDW,MSP,1953,2007,14,0,2125,2131,6,6,0,0,,0,92,84,56,349,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4564,MSP,MDW,1740,1740,0,0,1916,1945,29,29,1,0,,0,96,125,71,349,0,0,29,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4568,ATW,MSP,1127,1127,0,0,1235,1237,2,2,0,0,,0,68,70,42,236,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4568,MSP,ATW,950,950,0,0,1102,1113,11,11,0,0,,0,72,83,45,236,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4571,LSE,MSP,1122,1126,4,0,1219,1242,23,23,1,0,,0,57,76,24,119,0,0,19,0,4,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4571,MSP,LSE,1000,956,-4,0,1057,1103,6,6,0,0,,0,57,67,29,119,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4572,MSP,TUL,1425,1422,-3,0,1633,1636,3,3,0,0,,0,128,134,104,615,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4572,TUL,MSP,1708,1746,38,1,1920,1936,16,16,1,0,,0,132,110,76,615,13,0,0,0,3,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4573,CMH,MSP,1337,1402,25,1,1445,1450,5,5,0,0,,0,128,108,91,626,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4573,MSP,CMH,950,1003,13,0,1252,1334,42,42,1,0,,0,122,151,94,626,13,0,29,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4574,MSP,MDW,1005,1021,16,1,1147,1208,21,21,1,0,,0,102,107,68,349,16,0,5,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4576,MSP,RAP,905,908,3,0,954,952,-2,0,0,0,,0,109,104,78,489,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4576,RAP,MSP,1020,1018,-2,0,1258,1314,16,16,1,0,,0,98,116,77,489,0,0,16,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4577,FWA,MSP,726,1133,247,1,825,1205,220,220,1,0,,0,119,92,74,488,220,0,0,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4578,MOT,MSP,740,737,-3,0,918,924,6,6,0,0,,0,98,107,76,449,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4580,BNA,MSP,750,753,3,0,1012,956,-16,0,0,0,,0,142,123,98,695,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4591,MOT,MSP,1729,1726,-3,0,1915,1906,-9,0,0,0,,0,106,100,80,449,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4591,MSP,MOT,1520,1538,18,1,1704,1659,-5,0,0,0,,0,104,81,64,449,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4594,MSP,MOT,2010,2009,-1,0,2202,2140,-22,0,0,0,,0,112,91,67,449,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4596,GTF,MSP,550,547,-3,0,917,933,16,16,1,0,,0,147,166,121,887,0,0,16,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4599,MDW,MSP,1510,1507,-3,0,1653,1627,-26,0,0,0,,0,103,80,60,349,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4599,MSP,MDW,1300,1256,-4,0,1435,1430,-5,0,0,0,,0,95,94,68,349,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4602,MOT,MSP,1333,1327,-6,0,1504,1453,-11,0,0,0,,0,91,86,71,449,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4602,MSP,MOT,1115,1111,-4,0,1258,1232,-26,0,0,0,,0,103,81,62,449,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4603,EWR,MSP,1445,1509,24,1,1652,1646,-6,0,0,0,,0,187,157,135,1008,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4603,MSP,EWR,1010,1046,36,1,1400,1434,34,34,1,0,,0,170,168,135,1008,34,0,0,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4606,MSP,MBS,1950,1947,-3,0,2227,2226,-1,0,0,0,,0,97,99,76,463,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4608,MSP,CMH,1545,1544,-1,0,1843,1829,-14,0,0,0,,0,118,105,88,626,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4609,LSE,MSP,1555,1628,33,1,1703,1713,10,10,0,0,,0,68,45,26,119,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4609,MSP,LSE,1430,1441,11,0,1528,1609,41,41,1,0,,0,58,88,31,119,11,0,30,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4618,LAN,MSP,1302,1306,4,0,1346,1335,-11,0,0,0,,0,104,89,75,455,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4618,MSP,LAN,955,1013,18,1,1229,1249,20,20,1,0,,0,94,96,67,455,17,0,2,0,1,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4621,GFK,MSP,1319,1315,-4,0,1435,1451,16,16,1,0,,0,76,96,52,284,0,0,16,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4621,MSP,GFK,1125,1123,-2,0,1243,1234,-9,0,0,0,,0,78,71,48,284,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4623,ICT,MSP,620,614,-6,0,811,803,-8,0,0,0,,0,111,109,75,545,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4625,MSP,GTF,2005,2020,15,1,2155,2143,-12,0,0,0,,0,170,143,119,887,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4629,IAH,MSP,1055,1101,6,0,1345,1326,-19,0,0,0,,0,170,145,119,1034,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4635,MSP,CVG,1535,1533,-2,0,1832,1825,-7,0,0,0,,0,117,112,87,596,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4643,GFK,MSP,1459,1447,-12,0,1616,1608,-8,0,0,0,,0,77,81,54,284,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4643,MSP,GFK,1310,1305,-5,0,1432,1415,-17,0,0,0,,0,82,70,48,284,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4651,MSP,OKC,2020,2017,-3,0,2239,2230,-9,0,0,0,,0,139,133,101,694,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4652,MSP,EWR,1335,1451,76,1,1716,1844,88,88,1,0,,0,161,173,141,1008,0,76,12,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4663,MSP,DSM,1552,1549,-3,0,1706,1707,1,1,0,0,,0,74,78,43,232,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4668,MSP,RST,1955,1952,-3,0,2048,2051,3,3,0,0,,0,53,59,25,76,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4671,IAH,MSP,1833,1854,21,1,2125,2132,7,7,0,0,,0,172,158,126,1034,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4676,RST,MSP,700,656,-4,0,758,814,16,16,1,0,,0,58,78,25,76,0,0,16,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4678,DFW,MSP,1839,1838,-1,0,2108,2041,-27,0,0,0,,0,149,123,102,852,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4678,MSP,DFW,1520,1519,-1,0,1802,1759,-3,0,0,0,,0,162,160,128,852,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4686,RAP,MSP,630,620,-10,0,911,901,-10,0,0,0,,0,101,101,68,489,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4690,ATW,MSP,1804,1800,-4,0,1920,1918,-2,0,0,0,,0,76,78,40,236,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4690,MSP,ATW,1627,1634,7,0,1739,1738,-1,0,0,0,,0,72,64,44,236,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4693,BMI,MSP,1505,1505,0,0,1645,1630,-15,0,0,0,,0,100,85,67,375,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4693,MSP,BMI,1310,1315,5,0,1435,1442,7,7,0,0,,0,85,87,66,375,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4696,BIS,MSP,1730,1741,11,0,1907,1912,5,5,0,0,,0,97,91,69,386,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4696,MSP,BIS,1525,1607,42,1,1655,1719,24,24,1,0,,0,90,72,54,386,22,0,0,0,2,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4699,MSP,RAP,1115,1110,-5,0,1207,1141,-26,0,0,0,,0,112,91,73,489,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4699,RAP,MSP,1232,1221,-11,0,1511,1504,-7,0,0,0,,0,99,103,73,489,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4702,PSC,MSP,715,707,-8,0,1219,1206,-13,0,0,0,,0,184,179,157,1254,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4705,FAR,MSP,1928,1938,10,0,2037,2112,35,35,1,0,,0,69,94,44,223,0,0,25,0,10,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4705,MSP,FAR,1745,1811,26,1,1900,1919,19,19,1,0,,0,75,68,50,223,0,0,0,0,19,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4715,MSP,ISN,2020,2016,-4,0,2224,2150,-34,0,0,0,,0,124,94,74,546,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4716,ISN,MSP,600,555,-5,0,756,757,1,1,0,0,,0,116,122,88,546,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4717,DSM,MSP,1800,1804,4,0,1909,1920,11,11,0,0,,0,69,76,37,232,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4720,CID,MSP,700,656,-4,0,821,822,1,1,0,0,,0,81,86,38,220,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4722,MSP,PIA,2000,1955,-5,0,2147,2128,-19,0,0,0,,0,107,93,61,342,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4724,EWR,MSP,1142,1252,70,1,1344,1436,52,52,1,0,,0,182,164,146,1008,0,0,0,0,52,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4724,MSP,EWR,720,845,85,1,1107,1215,68,68,1,0,,0,167,150,131,1008,0,0,0,0,68,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4727,MSP,SBN,1323,1344,21,1,1551,1604,13,13,0,0,,0,88,80,64,411,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4727,SBN,MSP,1617,1636,19,1,1704,1652,-12,0,0,0,,0,107,76,63,411,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4732,MSP,OMA,710,705,-5,0,838,831,-7,0,0,0,,0,88,86,50,282,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4732,OMA,MSP,905,853,-12,0,1030,1001,-29,0,0,0,,0,85,68,46,282,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4738,FAR,MSP,1540,1552,12,0,1654,1739,45,45,1,0,,0,74,107,45,223,0,0,33,0,12,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4738,MSP,FAR,1350,1421,31,1,1500,1527,27,27,1,0,,0,70,66,41,223,27,0,0,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4742,GRB,MSP,1740,1731,-9,0,1904,1841,-23,0,0,0,,0,84,70,46,252,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4742,MSP,GRB,1540,1544,4,0,1650,1646,-4,0,0,0,,0,70,62,43,252,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4745,MSP,IAH,920,915,-5,0,1227,1229,2,2,0,0,,0,187,194,171,1034,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4755,BIS,MSP,1952,1945,-7,0,2119,2100,-19,0,0,0,,0,87,75,57,386,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4755,MSP,BIS,1740,1745,5,0,1921,1855,-26,0,0,0,,0,101,70,52,386,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4757,EWR,MSP,1900,1917,17,1,2111,2114,3,3,0,0,,0,191,177,142,1008,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4761,FSD,MSP,1432,1442,10,0,1538,1540,2,2,0,0,,0,66,58,36,196,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4761,MSP,FSD,1300,1319,19,1,1406,1424,18,18,1,0,,0,66,65,39,196,0,0,0,0,18,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4767,MSP,GFK,1750,1909,79,1,1917,2027,70,70,1,0,,0,87,78,47,284,0,60,0,0,10,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4781,GFK,MSP,1720,1710,-10,0,1840,1859,19,19,1,0,,0,80,109,59,284,0,0,19,0,0,,,,0,,,,,,,,,,,,
2017,2,4,26,3,4/26/2017,OO,4781,MSP,GFK,1525,1541,16,1,1647,1647,0,0,0,0,,0,82,66,49,284,,,,,,,,,0,,,,,,,,,,,,
